child_visible_gpt4o,child_vocalizing_gpt4o,n_children_visible_mean,visual_quality_gpt4o,gpt4o_reasoning,n_frames_sampled,n_frames_api_error,model_used,cost_usd_estimate,clip_id
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A child is sitting at a table with a bowl of food in front of them. They are not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby with blonde hair sitting in a high chair, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1434
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is visible in the image, with their mouth open and facing the camera. The image is of good quality, providing a clear view of the child.""
}; {
""child\_visible"": ""no"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 0,
""visual\_quality"": ""poor"",
""notes"": ""The child is not visible in the image. The visual quality is poor, with a dark and blurry scene.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1435
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting on a couch and playing with a stuffed animal.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing in a room, smiling and looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1436
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A woman and a child are in the refrigerator, looking at the food.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing on a tile floor, wearing a swimsuit. They are not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1437
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby with blue eyes looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby with blonde hair is sitting in a chair and smiling at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1438
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is standing on a couch and looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting on a couch and appears to be playing with a toy.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1439
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting in a high chair eating food.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby in a high chair eating food.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1440
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby playing with a toy carpet.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting on the floor playing with a toy car.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1441
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby with a red shirt looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is visible in the frame, looking at the camera and vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1442
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is standing in a room with a wooden floor. The baby is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A person is laying on a couch with their feet up. They are not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1443
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man is sitting on a couch with a cat on his lap. He is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man is sitting on a couch with a cat on his lap. He is not interacting with the child.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1444
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting in a high chair, smiling and laughing while eating food.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting in a high chair with red stains on their back.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1445
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is looking at the camera and smiling.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is crying and looking sad.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1446
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby in a red shirt playing with a toy.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby in a red shirt is sitting on the floor and looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1447
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting on a bed wearing a yellow shirt.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting on a couch and appears to be looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1448
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby playing with a green broom.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is standing on a wooden floor, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1449
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby holding a green ring and looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is holding a green toothbrush in their mouth.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1450
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy watches a television program.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby watching TV.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1451
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is holding a suitcase and looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child standing in a kitchen, wearing a blue shirt and diaper.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1452
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby wearing a red shirt holding a cup.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting on a couch, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1453
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby with blonde hair looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby with blonde hair looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1454
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is being held by a woman and a man in a kitchen. The child is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is being held by a woman and a man in a kitchen. The child is not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1455
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is reaching for a table. The child is wearing a black shirt and a white bib.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing on the floor, looking at a person's feet.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1456
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is playing with a water faucet in a bathroom.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is in the bathtub, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1457
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man is holding a baby in a pink and black swimsuit. The baby is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man holding a baby who is smiling and looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1458
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby standing on a rug in front of a couch.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a ball on the floor.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1459
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is playing with a foot on a couch.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting on a couch with a black dog on the floor next to them.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1460
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is sitting in a black and orange chair. The baby is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""poor"",
""notes"": ""A baby crawling on the floor.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1461
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is walking in a living room, wearing a pink and white swimsuit.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is sitting on a dog bed and playing with a toy.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1462
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is smiling and looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is visible in the frame, looking at the camera and vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1463
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby in a blue shirt looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A person wearing blue jeans is sitting on the floor.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1464
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is being held by an adult in a home setting.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1465
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting in a high chair with a black and white dog sitting next to them.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is visible in the room, but they are not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1466
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A woman with glasses is laying on a couch with a child on her back.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child wearing a camouflage shirt and smiling at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1467
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby standing on a bed and holding onto a couch.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting on the floor.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1468
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby watching TV and pointing at the screen.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby standing in front of a blue gate, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1469
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby holding a black spray bottle in a bathroom.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby in a pink swimsuit standing in a bathroom.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1470
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A woman with glasses is driving with a baby in a car seat. The baby is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young man wearing a hat and glasses is sitting in a car and smiling.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1471
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""poor"",
""notes"": ""A baby in a high chair is smiling and making a mess.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""poor"",
""notes"": ""A baby in a high chair with food on its face.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1472
