filename,audio_duration_sec,vtc_sec,babar_sec,n_utterances
default_14_18mo_42_004449__93d7df1c0c029296dbfccb8c7a061542.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004450__79ab06735b6cac72c0fa70d27480427e.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004451__cd791ca85c817de86d5910b7437d213c.wav,30.0,0.24,,
default_14_18mo_42_004452__770c32e65555b7cf9535d1d49e77afb5.wav,30.0,0.24,0.22,1.0
default_14_18mo_42_004453__d03156d8af7702f05585741576265ec5.wav,30.0,0.24,,
default_14_18mo_42_004454__0d5117585167af10f762bc18b6962d26.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004455__5d261fbc80ad508a216173d55c509d89.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004456__97f843d61a879316bc753b19b3c9f2c4.wav,30.0,0.24,0.26,4.0
default_14_18mo_42_004457__63974ae9aa1b2ad5dfe035f6648d597e.wav,30.0,0.24,0.25,4.0
default_14_18mo_42_004458__cbe2453b2da782ea74e4ec42c17e0da8.wav,30.0,0.24,0.22,3.0
default_14_18mo_42_004461__0a3e083e45a538ad92797934d6c904e9.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004462__b01a85042dc9cdaa5dd04056f0e32e46.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004463__7d5df8515b75d668e11a28214a63bab2.wav,30.0,0.24,0.24,4.0
default_14_18mo_42_004464__35fb6e9966a097725ca0b00f6aaee688.wav,30.0,0.24,0.21,1.0
default_14_18mo_42_004465__5fc6f8729cd63dce5f7093260a8aabb5.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004466__621cac1d41bb3b4f3c4bd1c36ae11fc7.wav,30.0,0.24,0.21,2.0
default_14_18mo_42_004467__22abbe4fbf953563b75e158e0efe07f9.wav,30.0,0.24,0.2,1.0
default_14_18mo_42_004468__6bfca3fc349697b22d4e3a3f1a5bc688.wav,30.0,0.24,0.22,1.0
default_14_18mo_42_004469__5196f23e29c3c2f994d59073339e21e8.wav,30.0,0.24,0.23,2.0
default_14_18mo_42_004470__4b4ba0927f161fa2b0ddaffe0724ad40.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004471__7b981111aa95822e406ad9b9fed37337.wav,30.0,0.24,0.2,4.0
default_14_18mo_42_004472__0f0046934b98354f05cd6a6e17514f98.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004473__51aa10d70404cc1180b4c4d8c0b21f5e.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004474__ff9e0317230af899f600235883b7c669.wav,30.0,0.24,0.22,1.0
default_14_18mo_42_004475__5064f87562a92e2d8f62e213f2d6c8ce.wav,30.0,0.24,0.2,1.0
default_14_18mo_42_004476__fb4043aa38dfec1ad7458e498f28a3c2.wav,30.0,0.24,0.21,3.0
default_14_18mo_42_004477__3072f9c4ef6d1f46bf89c38f8fd23408.wav,30.0,0.24,,
default_14_18mo_42_004478__639b73183361d919ba4751654fd3f724.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004479__b8221e469e391223543bae4082e0e523.wav,30.0,0.24,0.19,3.0
default_14_18mo_42_004480__b2b9ea12871c1273270186bc4c51fcad.wav,30.0,0.24,0.17,1.0
default_14_18mo_42_004481__c78d0530fedf65daa9fa5554e088c5be.wav,30.0,0.24,0.23,4.0
default_14_18mo_42_004482__cde364a4ef5f524feeafaa1d9a1c8ebf.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004483__03031f0556f2b9a8a69a43abee3c47b9.wav,30.0,0.24,0.34,2.0
default_14_18mo_42_004484__8c88bc426b31500c38f7f2f131092ac0.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004485__be83ac9e4488c915358c5b4000b0aed2.wav,30.0,0.24,0.31,1.0
default_14_18mo_42_004486__a4b429e041c6f4aea3d7ab3ea49edd7b.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004487__9e4a2e084227b923a6aec6c24b02ffd4.wav,30.0,0.24,0.34,5.0
default_14_18mo_42_004488__b0e8970f9b09afd474335560a4fb7bda.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004489__4e7ef66bf8ba4b5f06f3e98b2e86a3b5.wav,30.0,0.24,0.31,4.0
default_14_18mo_42_004490__dbcf12bace608e04e8aa9a9f4383add2.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004491__e9c911ad781fbfacfe6b70b6011b92c4.wav,30.0,0.24,0.3,2.0
default_14_18mo_42_004492__2db129b2e2349c030141878ca1aadbff.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004493__fe88abda086afd93ff1e5be1e62b9476.wav,30.0,0.24,0.31,3.0
default_14_18mo_42_004494__f9b72a3b4bc2e42c894b4a446dfff54c.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004495__cc406fc36102e099fea9f70bb652e772.wav,30.0,0.24,0.3,1.0
default_14_18mo_42_004496__29f628b7238b05624287631e7ee81a09.wav,30.0,0.24,0.35,3.0
default_14_18mo_42_004497__0f17d26b2415f1293ed6428f22cfe5cf.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004498__cbf350984151138491ca6c2fb6d232d1.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004499__2b29c545ebd8aab50629b1d6c3a91b18.wav,30.0,0.24,0.31,1.0
default_14_18mo_42_004500__3a1ab5a636c27f06e6437b456ef8095b.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004501__90e0598de7b55060a71bad32d85f4265.wav,30.0,0.24,0.31,1.0
default_14_18mo_42_004502__e67f01f0fd9602df64f06207cdfebf6d.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004503__a21292e31a0abc1be27cbc2935dae776.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004504__082c85f510ff72d8405fd0afd8b5c2fc.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004505__ae8351d4d7668fa71b7b20360bc9522a.wav,30.0,0.24,0.32,4.0
default_14_18mo_42_004506__79ff762601b9024fb2c956c3f7e135f4.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004507__629ccef350c54a9df066b8c167ad93ed.wav,30.0,0.24,0.32,2.0
default_14_18mo_42_004508__bd73b0ef2d137bb89f9665b6c59ad23c.wav,30.0,0.24,0.31,2.0
default_14_18mo_42_004509__24265922edaae15b792d97fc0dd01369.wav,30.0,0.24,0.31,2.0
default_14_18mo_42_004510__7b7f3c414fb29f6903b27449e56ce466.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004511__546ce4c6e43bea37757b17af3f8bcc9e.wav,30.0,0.24,,
default_14_18mo_42_004512__6a0cd049c18ef37b50dfe6db79f86707.wav,30.0,0.24,0.3,2.0
default_14_18mo_42_004513__a51ca158a3e9b494638763e454529475.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004514__1b631599b12e6b82b27757cd644048e3.wav,30.0,0.24,0.32,5.0
default_14_18mo_42_004515__dc02ddddd513839f24c8344eb67829c5.wav,30.0,0.24,0.3,1.0
default_14_18mo_42_004516__5de80bcbfc0f2c9074fb0e63f3be2ec7.wav,30.0,0.24,0.32,1.0
default_14_18mo_42_004517__83c5e74f8709e2551fbf1e41feb93b3f.wav,30.0,0.24,0.29,3.0
default_14_18mo_42_004518__a9770e4280cbb842981e9b2c8878108d.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004519__42f32854a7126f47cd8c5a8ccf01e5ca.wav,30.0,0.24,0.31,2.0
default_14_18mo_42_004520__ff17c279f73d3ccbe4c0351f31ec089b.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004521__c4f6d204ef08783f8751d50c6ebac56c.wav,30.0,0.24,0.26,1.0
default_14_18mo_42_004522__2283df2d5d3832341d969ae2cc7887c4.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004523__dcd5e15d8bf49098ba762e15298901e8.wav,30.0,0.24,0.32,4.0
default_14_18mo_42_004524__6808a4a70c49adc5f8355daf8118becd.wav,30.0,0.24,0.32,5.0
default_14_18mo_42_004525__ca570b705a849261328a49f31c20567f.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004526__cab0120f6945256a3e088cbd836f05d6.wav,30.0,0.24,0.3,2.0
default_14_18mo_42_004527__0e165acffb90e203c4ac4345999a10d0.wav,30.0,0.24,0.28,1.0
default_14_18mo_42_004528__e9509381b5865edef67d96f816d56700.wav,30.0,0.24,,
default_14_18mo_42_004529__7aabd7dce585bb47840ead25b86da348.wav,30.0,0.24,0.3,3.0
default_14_18mo_42_004530__346c6740c8ec612b785052fe84915a90.wav,30.0,0.24,0.3,1.0
default_14_18mo_42_004531__c465eba2b23d1f395a552a9fe8e8ceed.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004532__2597b031401bb95edc9069bddf7eca56.wav,30.0,0.24,0.3,2.0
default_14_18mo_42_004534__cc2eb67224bc8332480a5f167b2791df.wav,30.0,0.24,0.27,1.0
default_14_18mo_42_004535__50ee6e7ddd8989e7dcc2edf4b6e1caae.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004536__2b11eab3ade16b746aa85e039c9d647c.wav,30.0,0.24,0.27,2.0
default_14_18mo_42_004537__abf497594844374ceeeebc1101345a00.wav,30.0,0.24,,
default_14_18mo_42_004539__f0b160b1d99457c535fee61348b504b3.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004540__409d569ba6f830534c7e8dbd52320173.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004541__9b683b21a3392651307895262b1011a5.wav,30.0,0.24,0.23,1.0
default_14_18mo_42_004542__4b358885d0f10443fcdd73711aaeb272.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004543__8b409eb4f578c2027e4ede82bb632dec.wav,30.0,0.24,0.21,1.0
default_14_18mo_42_004544__1667ee55e37f5d1812325821e8021d41.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004545__1b602ad91a8a180dac5e3d5ed5a72d10.wav,30.0,0.24,0.19,1.0
default_14_18mo_42_004546__868dc9f8b486acb06b279b4fec8e8d98.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004547__7d29499c259d01be900f8698283e18f6.wav,30.0,0.24,0.22,2.0
default_14_18mo_42_004548__ca3d9e54e5329b8e358b92ed9644e6bb.wav,30.0,0.24,0.21,2.0
default_14_18mo_42_004549__fbe0abe46bd6dff1a805735581fbd9ff.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004550__808225b3ffaa22afa0c308b26ad96875.wav,30.0,0.24,0.2,2.0
default_14_18mo_42_004551__2e33fc43ad2fd787ff8e5d404146837c.wav,30.0,0.24,0.18,1.0
default_14_18mo_42_004552__65c13ef2952ea78363b45049a83f39b6.wav,30.0,0.24,0.18,3.0
default_14_18mo_42_004553__4389c36c63208c99c73c21ca1d1a9353.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004554__78e0160e6b0a69c1f1c8ee78385720ed.wav,30.0,0.24,0.23,4.0
default_14_18mo_42_004555__37f8a779017ece0a13317f6d35e48850.wav,30.0,0.24,0.22,1.0
default_14_18mo_42_004556__17369b8a7da307cd6ca3e9d8d716d829.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004557__fc6a1ab1ecdf2d56341071439ce91ff8.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004558__d62d149df35ec61a2cc4e99c75f02acb.wav,30.0,0.24,0.23,2.0
default_14_18mo_42_004559__8e84c77fcff7ada49103b9ee6cfaa2c0.wav,30.0,0.24,0.23,3.0
default_14_18mo_42_004560__d575da3802695cc244480cb60c9181a3.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004561__d69c0bba09f1ec828636b52aa76e30cf.wav,30.0,0.24,0.23,2.0
default_14_18mo_42_004562__3651d6313e82a0f407d120fc533c3da3.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004563__5626da6adfcdd089ac739a9095732a0c.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004564__a8f4ca07e3fc3fe43206fb87cb3c8e13.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004565__fb835ca184e7bfbef09eb373f0c4c5d4.wav,30.0,0.24,0.26,2.0
default_14_18mo_42_004566__c782083a7f1f57425d0e00ccaf28a6ff.wav,30.0,0.24,0.23,1.0
default_14_18mo_42_004567__f067525d16bb51b90515fcd3125e7c55.wav,30.0,0.24,,
default_14_18mo_42_004569__0933db08bb4bcff3c1bc458c793b7e16.wav,30.0,0.24,0.23,2.0
default_14_18mo_42_004570__64cb437a5071b842fdd3b47352cb3646.wav,30.0,0.24,0.22,1.0
default_14_18mo_42_004571__e8173cb93a63f4570fd54ff14dbd301b.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004572__6ee4da0b1973bfa9876ac00ef6a10af6.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004574__b09a5d4f1e2e2ca17486af020e1e2b35.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004575__816629fac0ef78e386b09ee4dcd25531.wav,30.0,0.24,0.23,1.0
default_14_18mo_42_004576__2d2654ffc04e15796802bd4e9ded84ee.wav,30.0,0.24,0.22,1.0
default_14_18mo_42_004578__226eb13bedcb9becbfade7f8bc9ef960.wav,30.0,0.24,0.22,2.0
default_14_18mo_42_004579__eb0dec37df6c95867f2381f8c07606cb.wav,30.0,0.24,0.19,2.0
default_14_18mo_42_004580__428ce4bb3ce49959dbba15bc6ddcc716.wav,30.0,0.24,0.21,3.0
default_14_18mo_42_004581__4bfe3efa8ecdbf0c7ad98f3585eb387f.wav,30.0,0.24,0.21,3.0
default_14_18mo_42_004582__67150f63976ecee701f397d64023146e.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004583__9ad37c648a8ef2629c066d4a8042da55.wav,30.0,0.24,0.22,1.0
default_14_18mo_42_004584__85e56c484babd9ed4ad5b1d239b26e15.wav,30.0,0.24,0.23,2.0
default_14_18mo_42_004586__54efc81c5ba10d7f6b4d39691b1d07de.wav,30.0,0.24,0.21,1.0
default_14_18mo_42_004587__a2b86aad9391257b910693b628c5aae6.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004588__9d6ff3216aaa54139bf73f28718b5329.wav,30.0,0.24,0.2,1.0
default_14_18mo_42_004590__09d7b873e2d921c21a1844074551dafd.wav,30.0,0.24,,
default_14_18mo_42_004591__5affa2265e5290d4f4dd543ed431b35c.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004592__f57d6d793dc512a1972990ab548d3ee0.wav,30.0,0.24,0.19,1.0
default_14_18mo_42_004593__d49648b2c8b4ce206e35dbe5928073f8.wav,30.0,0.24,0.21,4.0
default_14_18mo_42_004594__d46d9834bc75bcc8e2cecd62e18f126c.wav,30.0,0.24,0.25,3.0
default_14_18mo_42_004595__1e793cdd8716d72599e8855e5a464c6d.wav,30.0,0.24,0.26,3.0
default_14_18mo_42_004596__513644c44ca24bc6219d5c303de89064.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004597__2e97157d1562889374b3c2d0ee6aaeca.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004598__477ed740170d319c3ad18cfd1f83ca2a.wav,30.0,0.24,,
default_14_18mo_42_004599__bb24f724d8a5db66aff8b7b56f8b919d.wav,30.0,0.24,0.27,3.0
default_14_18mo_42_004600__c08b96ddad06cdddc45af53ac1a066f6.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004601__d321a14acff8c987f441518819bae779.wav,30.0,0.24,0.24,1.0
default_14_18mo_42_004602__86459ee424b77943a229e163252cee68.wav,30.0,0.24,,
default_14_18mo_42_004603__c94258baa681399d98c9f196ad6615d8.wav,30.0,0.24,0.29,5.0
default_14_18mo_42_004604__0077bbc1d10de48355997a3ef65da180.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004605__f16495da828303d38890dc47ed474c8b.wav,30.0,0.24,0.27,1.0
default_14_18mo_42_004606__252ab881c61aa731e486f761b0754cb8.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004607__dff240d529d9be2c80a4fea1b3c7b79c.wav,30.0,0.24,0.27,1.0
default_14_18mo_42_004608__61037da9845322175125b2776762c903.wav,30.0,0.24,0.26,2.0
default_14_18mo_42_004609__a2d9f78caa1fe591754faa5359a5dc77.wav,30.0,0.24,0.26,1.0
default_14_18mo_42_004610__a78584fcd5f6047dfc84f8604cb9ae54.wav,30.0,0.24,,
default_14_18mo_42_004611__cdebd0eb7e4ec1cd75a2a4f86864e151.wav,30.0,0.24,0.27,3.0
default_14_18mo_42_004612__2b156213ce67252f73fae805e30b7e05.wav,30.0,0.24,0.27,3.0
default_14_18mo_42_004613__7343d364ac346ec09a666ac840deb663.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004614__48f5cb060520552e2e4940fe638912b7.wav,30.0,0.24,0.29,4.0
default_14_18mo_42_004615__ca08d6faafc9cbc90fc2c49cd397e8ca.wav,30.0,0.24,0.25,1.0
default_14_18mo_42_004616__1398ef43675f903d2f4dbc697523ff76.wav,30.0,0.24,,
default_14_18mo_42_004617__658d6e8932444200e5168c1d876c4763.wav,30.0,0.24,0.27,1.0
default_14_18mo_42_004618__b7ff23f95a09fa628ccded8979596b25.wav,30.0,0.24,0.25,1.0
default_14_18mo_42_004619__196e0316a13f36624825ae5686020afc.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004620__549750aab4b7d4fdc271ab5ccaea4682.wav,30.0,0.24,,
default_14_18mo_42_004621__26543504bc26f11f2d2ebc779d69181a.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004622__e33adf31c8bc24b742566efdfea8a608.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004623__680f71e5eab8cf4a3aab8e5baecf5197.wav,30.0,0.24,0.26,1.0
default_14_18mo_42_004624__202ee9ce7f795f6bdcce60d986e580f5.wav,30.0,0.24,0.24,1.0
default_14_18mo_42_004625__50fe7d724e7610efece1881ff81ae2f3.wav,30.0,0.24,0.24,1.0
default_14_18mo_42_004626__f382933c0b10a1a2836d778ddd3b1fae.wav,30.0,0.24,0.25,1.0
default_14_18mo_42_004627__91172eafa582fde55cb972c41fba2aa4.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004628__dba53721ac8f51a218e2ca8f06f007ec.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004629__7a892bb929fe4ee02d4a922892812801.wav,30.0,0.24,0.27,4.0
default_14_18mo_42_004630__26df41206037a60e57f10ca440290e62.wav,30.0,0.24,0.24,2.0
default_14_18mo_42_004631__1bbe168aed71e062d0b2ffb301884562.wav,30.0,0.24,0.23,1.0
default_14_18mo_42_004632__147563738c13073294232c8cabf3eca4.wav,30.0,0.24,,
default_14_18mo_42_004633__75d9395988e7c2930134da2518f45fc5.wav,30.0,0.24,0.19,1.0
default_14_18mo_42_004634__a689a288e2bb38dde8173f40b686dfdd.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004635__6d439d836c45e9b250620fd45e6bf929.wav,30.0,0.24,0.2,1.0
default_14_18mo_42_004636__b77d38a3eb24c82d25a78414a7a0089f.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004637__6c97d88b9d3f865a068f46e3913a099b.wav,30.0,0.24,0.2,2.0
default_14_18mo_42_004638__e5e38a9c73a723db7afe3f710e784d96.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004639__c3bf077ddfe21f63e866c1e47ca035d9.wav,30.0,0.24,0.2,1.0
default_14_18mo_42_004640__dd4bdb53ad712edacf237d532a1f8478.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004641__ac7a9d6e7a59eec77a5369bc59733bcf.wav,30.0,0.24,0.21,3.0
default_14_18mo_42_004642__ccd741674f167e43ef22c93ac6bd5962.wav,30.0,0.24,0.27,1.0
default_14_18mo_42_004643__8b1b3df9414e43a8145088c0791249b0.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004644__de6f4f496d81ab8450d4ecfda3b16140.wav,30.0,0.24,0.29,3.0
default_14_18mo_42_004645__3152bd5ec1e95c3043772c17162c19ad.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004646__c944ebbb30abcddd5596eecd5ee22030.wav,30.0,0.24,0.29,3.0
default_14_18mo_42_004647__013b66f22ad4628de23b223bc86752f4.wav,30.0,0.24,,
default_14_18mo_42_004648__58e640a3cb1bf80acc6844d849dfccb2.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004649__e63b17621e73715b5192d288368c98f7.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004650__f0bb1c465245d1d41e1eb9c7a25cc288.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004651__ce7e223fc48b631a7a3896daaa7866c6.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004652__837a3c5be97e1856a9e0d64fa2db55ca.wav,30.0,0.24,0.29,3.0
default_14_18mo_42_004653__6d63e9b3efe3803e4a061e9d3ce1ef3c.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004654__e61e1d30e0683ffea60670517ba535d1.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004655__ea27eda480f6c71acbdd060806be5270.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004656__7f7efb395e3bc358ff0cb119a8fa7dc1.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004657__07a005cecc7229d445a13547d148405a.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004658__971c3467ab1bf469a4649533d59be566.wav,30.0,0.24,,
default_14_18mo_42_004659__a3c3d87c500d74190c97e88d2c64a348.wav,30.0,0.24,0.28,1.0
default_14_18mo_42_004660__e3873e926732fc2b271a1150b4907b52.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004661__c31510e2255ed5de7009b61486324521.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004662__8c5d6bddc6022539ac6f5393fca3390b.wav,30.0,0.24,0.28,1.0
default_14_18mo_42_004663__67b9316779f86428421d39ecbfd355e4.wav,30.0,0.24,0.28,2.0
default_14_18mo_42_004664__4bda10769c62d7404349ecddee33f700.wav,30.0,0.24,0.28,2.0
default_14_18mo_42_004665__10e0220a39c5fd258b13e9a974318316.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004666__aa2152add83376a85ddac4088d69d462.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004667__27bc96e4cd9b5c84a4986360f99efc8c.wav,30.0,0.24,0.29,3.0
default_14_18mo_42_004668__fab8d4706079ac68be6995acabc20e23.wav,30.0,0.24,,
default_14_18mo_42_004669__a7677768de2ecb4722e6d6f3a7315817.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004670__4a19abc48b505a7e723cbbda64f82b52.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004671__c5ce537054337fd93a828870e1677af5.wav,30.0,0.24,0.32,5.0
default_14_18mo_42_004672__0fb1ba6c1ce29876c5ea4399a215ad27.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004673__e51c6d2770594c2ad0fe228b6095c03e.wav,30.0,0.24,0.31,3.0
default_14_18mo_42_004674__adeb5d17542c89646633d5e463010f29.wav,30.0,0.24,0.32,3.0
default_14_18mo_42_004675__be4664bd439ff811cdfb35f0b8760b33.wav,30.0,0.24,0.28,1.0
default_14_18mo_42_004676__5867d84fb8319dffd49ca77f022c4e69.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004677__e4152d8ba7fa03c688a2c6b5a57607d5.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004678__4403c347c3eeb1475a1152427fa12467.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004679__f97648332dbbfd06aaadc73630674517.wav,30.0,0.24,0.27,1.0
default_14_18mo_42_004680__acad2554ea666134c57c75ce4fd09549.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004681__d1e32778b24be0c9774cf8d6b4a08559.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004682__0d5fc51abd166e136030af13591ded82.wav,30.0,0.24,0.28,1.0
default_14_18mo_42_004683__335166a3800e1c491b85adada1e0cc7e.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004684__a5e5d6d0f2dc4c8e6c1b526f6cb41e08.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004685__23b93889bfb34c8a9c29c7b82601e37c.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004686__b61b4f702207ec6e31e0680fb85fc313.wav,30.0,0.24,0.28,1.0
default_14_18mo_42_004687__066da369d9d538bf01ca751b4125b61c.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004688__9940430895eb4dbc470865b6854b92c5.wav,30.0,0.24,0.31,4.0
default_14_18mo_42_004689__93d5155f168b8aecd06a4764d96c6674.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004690__9a8fb0d0101ff8ed60e6f7c57b857415.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004691__fceedfe9ea3a930381c4431235ce7334.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004692__67512900ed451b60d4baebb5de9c1d63.wav,30.0,0.24,0.3,2.0
default_14_18mo_42_004693__206f0435d968681e61d0d480f864884b.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004694__941da4e4979ba6e541b5870e7b2d2dad.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004695__8cdfec8f2948622eddae70c537c194a9.wav,30.0,0.24,0.28,1.0
default_14_18mo_42_004696__b9211eb74266620d44a097ff9720b1e7.wav,30.0,0.24,0.29,2.0
default_14_18mo_42_004697__da87c90816f21078a315ebd5bc239946.wav,30.0,0.24,0.3,3.0
default_14_18mo_42_004698__ac5d18df31c928c036ca96d09d339090.wav,30.0,0.24,,
default_14_18mo_42_004699__b6c39a697d6a0860bd8fcca1a283a0a2.wav,30.0,0.24,0.27,2.0
default_14_18mo_42_004700__d687a6931809fc9f67264bdf4651436d.wav,30.0,0.24,,
default_14_18mo_42_004701__ac9e776b429a66fe36711fbbee6959d4.wav,30.0,0.24,0.3,3.0
default_14_18mo_42_004702__79734a92f19037ae2685e86ce77a1f2f.wav,30.0,0.24,0.28,1.0
default_14_18mo_42_004703__e85bad0ad7a0b1659c434d21be3ebd08.wav,30.0,0.24,0.3,1.0
default_14_18mo_42_004704__cf4bcb26185c1eeadfd37ce6798e352b.wav,30.0,0.24,0.32,5.0
default_14_18mo_42_004705__8d428b3e0b31480f6aa2b8e91c04c872.wav,30.0,0.24,0.31,4.0
default_14_18mo_42_004706__a7e06760cb5608da90a0b6d7c9416e6c.wav,30.0,0.24,,
default_14_18mo_42_004707__ed14c31aa328147d53a22dfb09086805.wav,30.0,0.24,,
default_14_18mo_42_004708__7d20eb3c05c2e50c45187431d8bbdf20.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004709__0f2a3d214cffc224d9aa3b81bcbda5eb.wav,30.0,0.24,0.32,4.0
default_14_18mo_42_004710__e8afc8625541cf9ffe1b9b62286e47f4.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004711__4f75d06888f93b251b2df03e0fc5f35e.wav,30.0,0.24,0.29,1.0
default_14_18mo_42_004712__2f84eaba611e1ff9f394454a05512c2a.wav,30.0,0.24,0.3,1.0
default_14_18mo_42_004713__c38f82312191ac38e5af91a7374195b5.wav,30.0,0.24,0.31,2.0
default_14_18mo_42_004715__806494af0a46385b3c801ab5ab88f80a.wav,30.0,0.24,0.31,3.0
default_14_18mo_42_004716__f40e66ba98d467c5d22d1df2a88f24d8.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004717__8a77e38c72093523088bb20415dc44af.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004718__be5aee6647a61db1059462c1f116c8ec.wav,30.0,0.24,0.0,0.0
default_14_18mo_42_004719__f232ba1fd39b7b555fcc3b37d0757c68.wav,30.0,0.24,0.32,3.0
